text,label
"Ingat kawan, kita rakyat Indonesia semua bersodara, saya rakyat kecil , mendingan kita simak aja debat nya kalau di dalam debat ada salah satu calon yang mantap di hati kita, kita pilih dia, dan kalau ke tiga calon ini masih meragukan kita istikharah minta petunjuk pada Allah yang memiliki dunia beserta isi nya ini. Salam perubah.",positif
"Lucu sih gak jelas apa yg dibilang pak Anies, kayak lebih tau aja wkwkkw",positif
" @driverabalabal5202  permainan retrorika, nanti praktek nyalahin angin😱",positif
Benar harus tajam... Jangan baper bro wo & bro pendukung wo,netral
"Jangan seolah olah di zolimi anies dan ganjar membeberkan data tentang kinerja menhan selama ini dan prabowo ti bisa membantah.. Dan ini tema nya tentang pertahanan.. Kan debat pertama peluang prabowo mengoreksi anies dan ganjar karna tentang pelayan publik dan anies tetap menang debat karna di bantah oleh data,paham.!!!",positif
"Salah peniLaian... Disini debat, diberikan saling bertanya dan menanggapi, klw merasa dijatuhkan? itu berarti tidak konsisten, justru dari pertanyaan dan jawaban sampai tanggapan itu kita bisa tau mana yg seharusnya diperbaiki untuk negara ini bos... Salam damai Indonesia. Gak boleh emosi 😂",netral
"Kalo saya liat yg lapang dada itu malah pak Anis lho....dibilangin omon omon ttp tenang ,senyum.....itu baru pemimpin ygberwibawa....TDK emos emos.adem lho liat carax Anis dlm debat kli ini.gmn....se7.???????",positif
Kritik itu paling mudah sih.. 1 juta kritik pun bisa dilakukan.. 1001 faktor juga mempengaruhi kenapa kesalahan itu ada... Kalau akar inti masih ada.. kritik dan faktor penyebab akan terus berputar2..,positif
"Pak Prabowo sudah dendam nih, sampai gak mau salaman",netral
PANDITA DURNA ngomongnya gimana.......tapi ya cuma MBLEGUDUG,negatif
"Saudara bila menilai orang satu ini jangan tajam tajam pasti reaksi nya keras, betul pepatah mengatakan budak lebih ekstrim dari pada tuannya ... Ini yang terjadi bila anda menilai jelek terhadap tuannya",netral
"Hahah ,itu jelass itu kan dari penjelasan dia ,jawaban dia yang di jatuhkan. Anies nyolek kalian marah ,tp kan yang nyolek prabowo duluan. Soal omongan tidak sesuai dengan hati.
Kalo gak mau di colek jangan colek duluan. Lagi harusnya debat itu di buat praturan yang sesuai ,pikirin aspek apa yang tidak boleh dan apa yang boleh.",netral
All in prabowo smoga slalu sehat dan legowo. Lawan bnr2 pinter menata bhasa menyerang,netral
"Hati hati dalam mengucapkan kalimat Allah. Terus terang saya bukan pendukung pak Anies. Se hina itukah Bapak Anies di mata anda?
Wajar saja kedua capres setuju atau tidak terhadap capres satu nya ini kan debat
Seakan akan pak Anies menyerang pak Prabowo dengan alasan pak Anis punya jawaban sendiri
INI DEBAT CAPRES BUKAN FILM FILM",positif
 @ManuelReves-st8ns  Allahuakbar smoga negri ini dipimpim sm orang yg dirahmati Allah dN takut akan hukum2NYA,negatif
no bodyone perfect.. apalagi sbg pemimpin.. sesempurna apapun ttp akan ada minusnya di mata org minus. mungkin pasangan yg lain sempurna sbg pemimpin kali ya,netral
"Anis berpaling pada orang yg pernah berjasa : prabowo, lalu pada AHY, saya takut nanti pada rakyat",negatif
"Paslon 1 & 2 terlihat ambisius MENYERANG pak bowo. Kenapa diserang? Yang SMART tahulah ya. 

Pak bowo adalah orng yang ikhlas. Sebut gusdur. 
Tidak ada yang sempurna setidaknya rekam jejak dan history pak bowo selama jadi menteri sudah maksimal dan cukup bagus dan baik. Gaaaaas 02.",positif
"Jijik dengan prabowo, terimakasih pak ganjar menghantam bowo dgn data data yang membuat bowo ketar ketir",netral
Yang betambisi itu yg sudah 4 x nyalon terus..,netral
"Antara Prabowo & Ganjar ... Tidak ada Anis 0,01% pun",positif
"sbagai ahli mmbaca raut wajah ssorang dlm brbicara sudah trlihat jelas, mana yang gaya bicaranya terlatih (lain di mulut lain di hati, mana yang bicaranya brdasarkan ketulusan. 02",positif
Anis br sekali dblng gila jabatan nah si Wowo 4 kali apa dong sebutanya,netral
Bukan seambisi bro.. Pak wowo cuma ngomong..,netral
Ketahuan belangnya bapak anis😂,netral
"kebenaran terkadang sangat MENYAKITKAN, tapi itulah KEBENARAN.",netral
​ @abdullahazis8003  inikan debat bukan ajang menjatuhkan,positif
"​ @abdullahazis8003 coba dong disebutin, Yg mana saja kebenaran yg memang real objektif? Yg memang kita SEMUA tahu tentang kebenaran itu. Silahkan jelaskan kepada saya yg tidak tahu apa²?",positif
​ @abdullahazis8003 KLO kebenaran bisa u buktikan. Sini maen biar u PAHAM. Anis cuma bisa omon omon.,netral
Ketika prabo bilang ETIK-ETIK NDASMU untuk si anis.. Mata dan tilingamu lu taruh d mana sob..🤦,netral
"Coba saja pak Anis JD Mentri pertahanan bisa gak,jadi Mentri pendidikan saja sudah di keluarkan",netral
 @denypotlot2120  apa salah Anies kasih tau saya,netral
"​@allromchanel1066
Yang giLa jabatan itu Prabowo...  Kamu sudah hitung berapa kali Prabowo nyapres??? 😂😂😂",negatif
​ @allromchanel1066  yg gila jabatan si wowo nyapres sampe berkali kali padahal gak dipilih olh rakyt masih aja kekeh ikut😅,netral
"All in Anies Rasyid Baswedan.. 
Buat pak Prabowo, aku sangat hormat dan sayang sama bapak.. jadilah tegas seperti dulu pak...",positif
"ah wowo nya aja baperan,, jlsin aja sih..bidang sndiri aja menhan g bs jlsin, kl jujur disitu tntang anggaran menhan kmn aja nnti bs ktauan belangnya , bs gagal lg jd pres.....awokawok",netral
"​ @cuapcuapnondeso5069  lah memang anggaran pertahanan setau saya tidak boleh di publikasikan karna bersifat privasi kalau sekarang di umbar negara lain nantinya tau anggaran kita sangat kecil, dan akan sangat gampang di jajah nya, maka dari itu tidak boleh di umumkan secara publik, coba lu melek liat negara lain mana ada anggaran militer itu di umumkan di publik hanya di indonesia anggaran pertahanan ingin di publikasi",netral
"​ @cuapcuapnondeso5069 masalah pertahanan negara bukan masalah yg bisa di buka d publik, saya golput tp saya setuju dg prabowo tentang masalah itu, orang pintar adalah orang yg mau mencermati dan memahami",positif
 @cuapcuapnondeso5069 bner bgt skwkwkw😂,netral
Santai saja kang Wowo......Puntadewa gk banyak omong.,negatif
Amin saja dlu sngt pintar dan cerdas,positif
" @eribowobowo6656  dan masalah kebenaran yang anda tanyakan..itu kan sudah ramai masalah HAM terbukti dengan di pecat nya prabowo di abri, masalah pelanggaran kode etik terbukti di pecat nya ketua MK, dan masalah foodestate yang anggaran nya 108 trilun dan terbukti gagal,",netral
Saya dukung ganjar awok,positif
tenang pa prabowo saya sudah ada disini,positif
"Sabar pak Prabowo, tahun depan bisa nyalon lagi",netral
"​ @januarazharie data apa?Prabowo mau aja mau beli yg baru,cuma NDA dikomfirmasi.apalagi pendapatan negara ngga banyak",positif
"sepemikiranku,,,anak"" pndai bicara,bpknya musti bijaksana,,,,slmat,semngat mmpin mnbangun negara",positif
"Itu lah pentingnya etik ,,dan moral ,,,",netral
"Oke gas oke gas, bapak kau antri gas",positif
"wah jwbnya pd amin semua nih,, ikutan ah...amin",positif
amiiiin amiiiiin amiiiin ......,netral
"ikhlas dan tulus untuk menyelamatkan aset keluarga besarnya! makanya tidak malu merapat pada saingan sendiri yang telah mengkhianatinya saat pilpres 2014, didukung jadi DKI justru jadi lawan di pilpres!",positif
"Iya ,wajah 01 02 kan akademik ,jdi dia pasti sudah tau pakar expresi saat presentasi. Maupun debat",positif
"Bukan ikhlas dia goyang 😂, downnn prabowo",positif
Iklas untuk mengobrak Abrik negara,netral
Bukan ikhlas... Tapi menggenaskan. Malah abis bubar keliatan gak profesional. Yg laen salam2an dia kabur,positif
"Ya karena anda pendukung Prabowo, klo bagi pendukung lain mungkin justru bukan ikhlas tapi kopong",positif
bukan iklas tapi malah terlihat kopong,netral
Sma sya dri dlu2nya golput mulu tp untuk yg skrg ini sssibuk apapun sya akan sya sempatkan untuk mencoblos 02...,positif
Anis mendingan jadi Admin Lambe Turah,netral
"​ @ariedhoadam1170 Jijik dengan prabowo, terimakasih pak ganjar menghantam bowo dgn data data yang membuat bowo ketar ketir",netral
Plot twist ga sihh😁😁,netral
Tolong di kontrol komen anda sangat tidak dianjurkan kenapa fakta di ucapkan,positif
Mari kita jadikan mereka rakyat😊,netral
Mending mereka berdua jadikan rt aja wkwkwkwk gk usah jadi kepala negara,positif
Menjunjung tinggi etika. Tapi etika dalam memberikan nilai terhadap sesuatu kurang lebih seorang kritisi.,netral
"setuju bang ,, jadilan mereka jadi rakyat jangan kasi jabatan apa apa",positif
"Memang betul..
Bahwa Anis TDK cocok menjadi seorang pemimpin, karena kalo dia menjadi seorang pemimpin, NKRI ini bakal jadi negara Banyak omong sedunia, dan nol prestasi sedunia, Alias berantakan 🙏",negatif
Komen yang paling bisa bikin ketawa 😂😂😂,netral
Saya kira pak Ganjar itu pantas nya jadi pak lurah.,netral
​ @norex620 lurah kebon kosong 🤭,netral
"Mereka ahli ngomong dan hanya menilai burung orang lain .. Makanya mereka cukup jadi tetangga julid, bkn pemimpin negara..",negatif
" @netizenberotak8694   haha ya begitulah kira kira, kalo main nya saling nyenggol personal mah mending jadi sales hp aja lah",netral
"​ @netizenberotak8694 kalah debat mewek
Wkkwkwkwk",negatif
"Memang bener sih jawaban pak prabowo tentang pertanyaan mas Ganjar pada menit ke 01:52:00 bahwa gak bisa di jawab dengan waktu 1 menit.waktunya terbatas....ini masalah besar...harus di jawab secara data...dan masalah pertahanan negara kita tidak boleh di umbar2 di tempat terbuka dan di jadikan rahasia....kalau negara lain tau kelemahan negara kita pasti,negara kita mudah di jebol sama negara lain...hati2 cawapresku....dan semangat buat cawapres kita..ke-3 nya cerdas2...",positif
"Sehat slalu pak Prabowo yg begitu Cinta Tanah Air,jujur dari hati dlm perkataan dan perbuatan TDK cuma omdo SPT lawan debatnya yg slalu mnyinggung prtahanan keamanan & melecehkan kinerja pak Prabowo serta memancing2 emosi tp Alhamdulillah pak Prabowo TDK terpancing untuk TDK membeberkan semua pertahanan keamanan Negara karena itu rahasia Negara... 
Pak Prabowo yg Terbaik untuk Rakyat...kami d sini makin mantap mendukung  mu...✌🏻
Bravo Prabowo-Gibran...❤🇮🇩",positif
"Bener bapak prabowo, jangan lain di mulut dan lain di hati😊,",netral
UDAH PADA NYESEL BELOM?,netral
Awalnya ada 2 pilihan yg lumayan membingungkan antara pak ganjar dan pak prabowo  tp setelah nonton debat ke 3 akhirnya  saya lebih yakin pak prabowo adalah pilihan yg tepat,netral
benar kata calon No. 2.. Bahwa calon No.1. Hanya lah penghasut yang tak pantas bicara  ETIKA...😂😂😂😂 AATTTIIITTTITITTNYA...😂😂😂😂,netral
Ya allah lindungi pak prabowo sehat panjang kan umur beliau,netral
"Halo saya datang dari masa depan, mau ngasih tau kemanaan negara apalagi tentang data sangat 0 besar",positif
Gpp dihajar habis2an pak wo. Aku tetap coblos elu pak wo 😊,netral
"Pak Anis nyerang pak Prabowo Mulu, karena apaah,,??? Karena dia merasa pak Prabowo itu saingan terberat dia",netral
Pak PRABOWO semngat pak kami mendukung sepenuh hati..,positif
Ass pak Prabowo kampung sayah mendukung semoga Prabowo menang jadi persiden amiin,positif
Hanya Allah yg bisa menjaga NKRI melalui tangan2 yg amanah. Bimillah Pak Prabowo orangnya,positif
cari muka dengan cara menjatuhkan orang lain itu tindakan yg tidak patut untuk seorang pemimpin..,netral
Tolong judulnya diubah: Jendral Kopassus bicara pertahanan dengan 2 warga sipil yang bicara asal.,positif
"Pak dijatuhkan bukan berarti jatuh, merasa paling tinggi bukan berarti paling di sanjung. Semangat ya pak prab ☺☺ sehat selalu",positif
"Intinya Pak Prabowo mau Negara  Ri, di Hargai Oleh Negara lain. Dan Rakyat nya sejahtera Jauh dari kemiskinan..",netral
"kalo sistem pertahanan di publikasi , musuh / negara lain bisa tau kelemahan kita  . .",negatif
"Emang bener ya kalo orang yang bner"" baik itu banyak yg gak suka, banyak yang berusaha menjatuhkan, semangat pak prabowo, saya yakin bapak yang terpilih jadi pemenangnya 🙏",positif
Setuju. Kocak kalau diumbar. Mau ngehancurin negara apa gmn kok pengen ngumbar rahasia militer indonesia,negatif
"kak, itu yang ditanyain masalah anggaran loh bukan masalah strategi perang/pertahanan negara. kalau nyangkut anggaran ya harus transparan lah. kakak ga kepo apa, duit pajak kakak dibuat apaan aja? terus itu 01 sama 03 dateng debat bawa data loh, tapi kok 02 ga siap apa2. seharusnya kan bisa ngecounter kalo emang itu data salah, udah siap sebelumnya. soalnya emang debat ini ranahnya beliau. seharusnya beliau bisa lebih prepare daripada paslon lain.",positif
Coba lu liat video dari menit k 59:00mnit smpai 1:07:59..dstu trlihat prabowo emng krg senang dgn anies dan kurang nyambung..kan yg mnyebut rongsokan s ganjar bukan anies..bijak ya..,netral
​ @muhammadadam9774 apa ga terbalik lihat mata nya Anis yang kelihatan dia tidak suka sama prabowo,netral
Paslon no 1 omdo,negatif
tema debat kan pertahanan dan keamanan masa yg disinggung padar dagang aneh pola pikir pendukungnya wowo ini.,positif
Sayangnya Paslon no2 sudah sepuh daya pikir dan kecerdasan tidak se prima Ganjar Mahfud,positif
 @lilikpurnawati1069  saya sih gk masalah klo Paslon 02 atau 03 yg akhirnya menang asal jgn yg cuma omdo coz saya dl dukung Ganjar dan berharap Gibran JD juru kampanye Ganjar biar tegak lurus ...tp udahlah...berdoa za moga d beri pemimpin yg terbaik untuk Indonesia...🤲🏻❤️🇮🇩,positif
"Iya KEERREEEN bgd pk PRABOWO klihatan bgd dya itu org JUJUR TULUS . Sgt benar kata² pk Gusdur tentang PK PRABOWO"" org JUJUR itu yh PK PRABOWO ❤""",positif
"Setuju, harus jujur. Karena tidak dalam kekuasaan dalam 20 tahun membuat bisnis mandek 😂",positif
Ternyata Pak Ganjar mukanya kuranf tampan bila emosi.,netral
"Sama bgttt awalnya bimbang, Thank God debat kali ini bikin yakin dg Pemimpin yg lebih tau kerja drpd sekedar pandai bicara",positif
"Jelaskan bagaimana kok bisa di bawah pak prabowo jadi menhan, banyak kasus kebobolan data alias cyber crime yg banyak merugikan masyarakat indonesia, itu gimana ya tolong jelaskan wahai para pendukung wowo 🙏",positif
" @nuralfiyah2482  klo kmu yg jd,gk bakalan trjadi gituu???!!",netral
"No 2 menang kita nikmatin singkong gagal,pajak naik asam sulfat n gaji pejabat naik  biar tambah sehat n makmur horeeee tepuk tangannn",netral
Yangterhormat. Nada. Ibuprofen. Yangsaya. Hormati. Ibufertiwi. Anakbangsa. Fajajaran. Indonesia,netral
"OKE PALING MENGERTI PERTAHANAN ,KONFLIK PAPUA TEMBUS JEBOL TOLONG JELASKAN SEDETAIL MUNGKIN JANGAN KABUR ANDA!",positif
​ @rendrayudhistira3108 ada brp kali ya kamu berkomentar dg kalimat yg sama?? Cieeeew buzer nya siapa yaa?? Dpt duit brp yaaa???😂😂😂,netral
​ @rendrayudhistira3108  dapet bongkaran bambu ya kok ambisi menjunjung,netral
 @rendrayudhistira3108  bosan lihat komentmu yang itu2 saja .modal copas doank...wkwk,positif
Mengulik yang fakta kenpa tidak? Berapa banyak pelanggaran yang dilakukan 02? 😂.,positif
"Smoga Sehat selalu Pa Prabowo.. hidup Pa Prabowo 1 putaran, aamiin",positif
"lgi stroke tuh beliau, perhatikan baik2",positif
Karena tema nya pertahanan dan beliau mentrinya,netral
amanah dari mana coy hahaha,positif
skrang food estate besok kalo udah jadi perseden apa lagi ya yg bisa di jadikan ladang bisnis ama si gembul,netral
Perasaan kata* anies lbih mnunjukkan kpimimpinan lah..,netral
"Semua yg nyalon juga gitu bong tujuannya, , 01 lebih cerdas",positif
Iya tau... Gmna caranya itu untuk mesejahterakan rakyat,netral
"Masalah pertahanan saya sepakat sama pak prabowo, harus bersifat rahasia, karna rahasia negara, tidak boleh diketahui oleh negara lain.",netral
ALL IN PRABOWO GIBRAN❤️,positif
ANIES GANJAR MEMBAHAYAKAN KEAMANAN NEGARA DENGAN MENGUMBAR DATA PERTAHANAN YG BISA DIUPDATE NEGARA LAIN!!!,positif
Asalamualaikum saya sangat bersukur atas segala ijin nya lah kita bisa menyaksikan bersama ulasan pemilu 24 yg sedang berjalan di forum capres sementara berjalan  yg kita liputi di media langsung sekarang sementara berjalan selamat meliputi,netral
Kami semua akan selalu mendukung Bapak Prabowo Subianto!!,positif
Bismillah saya sekeluarga akan memilih bapak prabowo aminnnnnnn.❤,positif
Memamg Pak prabowo ambisius..namun ambisi pak prabowo lebih ke kemajuan dan kesejahteraan rakyat....Goo Pak Gemoy...🎉🎉 Semoga jadi RI 1 ❤,positif
"kemanan negara kok dipublikasikan, aneeehhhhhhhh. jd takut bgt nanti negara gue rahasia2nya dispill🙃",negatif
"01 pintar ngmong, 03 pintar jawab, 02 yg ikhlas dan thulus🙏",positif
"Jangan mengatakan prabowo dan ganjar menyerang anis, sebab anislah yg menyerang secara membabi buta tnp attitude!",negatif
"Jadi paham makna maksud mas Gibran ""tenang saja pak Prabowo saya sudah ada disinii""❤",positif
Program tentang pekerja buru kasar bos ku,negatif
"Di sini terlihat jelas mna yg lebih mementingkan kedaulatan rakyat keutuhan dan kesatuan NKRI dan mna yg rakus dan mementingkan kebutuhan pribadi

Al in Prabowo 🔥🔥🔥",positif
"Sumpah aku nyesek bngt lihat pak Prabowo..smpai nangis... bingung milih siapa.

Alhamdulillah pak Prabowo kamu di hati klurga kami..dan wajah mu sm gibran.. terpampang besar di depan rumah kami..",negatif
Panjang umur sehat selalu pak prabowo ❤,netral
"Saya hanya pesan ,siapapun yang jadi pemimpin harus sering melihat kebawah terutama kepada masyarakat pedesaan khususnya para petani, yang hrs cepat diatasi masalah pupuk mahal dan langka ,ini yng hrs cpt di tindak lanjuti.🙏",netral
"Aq sampai ingat kata2 pak Ahok,, orang yg bnyak bicara kasih kedudukan dsitu akan tahu gimana cara kerja dia.
Sehat terus pak Prabowo🥰, saya tetep pilih anda",netral
rakyat butuh pemimpin yg semangat untuk rakyatnya bukan pemimpin yg egois untuk memperlihatkan buih buih ucapannya demi statusnya .jls disini bapak prabowo berbicara dgn jiwanya untuk rakyatnya . semoga bapak prabowo pemimpin yg amanah ❤❤❤,positif
