text,label,clean_text
"Anis dikasih waktu panjang 2mnt, prabowo hny 1mnt..😢",negatif,ani dikasih mnt prabowo hny mnt
Berasa nonton anak sd debat lagi nyari nyari kesalahan,negatif,berasa nonton anak sd debat nyari nyari kesalahan
"Nilai debat semalem : 
01=120
02=260
03=100 
Tensi darah nya 🤣🤣",positif,nilai debat semalem tensi darah nya
Apa hubungannya kekayaan pribadi dengan kepentingan negara pak Anis? Emgnya pak Prabowo harus menjual tanahnya buat bikinin rumah para tentara?,negatif,hubungannya kekayaan pribadi kepentingan negara ani emgnya prabowo menjual tanahnya bikinin rumah tentara
Kok debat malah jadi menjauhkan  dan menilai😂 kerja nya pak prabowo.,negatif,debat menjauhkan menilai kerja nya prabowo
Kalau pak prabowo balik nyerang personal dari setiap paslon gimana ya ? 😂,positif,prabowo nyerang personal paslon gimana ya
"Waktu yang dihabiskan panelis untuk ambil bola-bola dan moderator membuka amplop juga lebih lama daripada waktu untuk kandidat memaparkan gagasan.

Waktu yg dihabiskan moderator untuk menenangkan para suporter jauh lebih lama daripada waktu untuk kandidat menanggapi pertanyaan.

Ini serius KPU nggak punya niat mengevaluasi dan merombak format debat capres cawapres?
DARI: BU HURIYAH FISIP UI 🙏",negatif,dihabiskan panelis ambil bolabola moderator membuka amplop kandidat memaparkan gagasan yg dihabiskan moderator menenangkan suporter kandidat menanggapi serius kpu nggak niat mengevaluasi merombak format debat capres cawapres bu huriyah fisip ui
"NOMER URUT 1 HANYA MAHIR RETORIKA , MAKLUM EX DOSEN ,, NAMUN LAPANGAN DIA TIDAK PERNAH MAMPU UNTUK MEWUJUTKAN SESUAI OMONGANX ????!!!!!!!!!!!!! JANGAN GADAIKAN NEGRI INI KEPADA ORANG KETURUNAN TIMUR TENGAH WAHAI SEGENAP  RAKYAT INDONESIA ??!!!!!!!! SINGKARKAN DULU NOMER URUT 1 !!!!! 😎🇮🇩",negatif,nomer urut mahir retorika maklum ex dosen lapangan mewujutkan sesuai omonganx gadaikan negri orang keturunan timur segenap rakyat indonesia singkarkan nomer urut
Negara mana yang ga hormat ke indonesia.? Semua hormat dengan demokrasi politik stabil SDA melimpah ruah soal hutang terjamin. Kecanggian teknologi yang berkembang pesat AI kembangan dari fisika quantum menjadi kecerdasan buatan kesadaran hampir mirip dengan manusia yang biayanya mahal semua itu harus hilirisasi semua SDA harus dikelola dengan baik di indonesia agar dapat menambah pendapatan APBN. Pesawat tempur generasi 5 kapal korfet forgat destroyer dengan system pengacau radar yang canggih mana bisa TNI nempunyai itu mempelajari itu semua kalau tidak membuat sendiri dan membeli itu. Dari perdebatan itu mulai dari hutang hubungan luarnegri keamanan ketahanan geopolitik selatan selatan hingga laut cina selatan semua itu justru membuat prabowo makin menonjol jelas kedudukanya. Soal pembatalan pembuatan kapal selam di PT pal surabaya dengan korea itu negara indonesia lagi covid virus kalau memaksakan diri malah kocar kacir indonesia. Uang dari mana pemerintah untuk mendanai sosial warga yang saat covid. Prabowo sudah bilang kalau mau jadi presiden jangan membodohi rakyat kasian sdm sudah rendah malah dibodohi. #prabowo gibran 1 putaran.,positif,negara ga hormat indonesia hormat demokrasi politik stabil sda melimpah ruah hutang terjamin kecanggian teknologi berkembang pesat ai kembangan fisika quantum kecerdasan buatan kesadaran manusia biayanya mahal hilirisasi sda dikelola indonesia menambah pendapatan apbn pesawat tempur generasi kapal korfet forgat destroyer system pengacau radar canggih tni nempunyai mempelajari membeli perdebatan hutang hubungan luarnegri keamanan ketahanan geopolitik selatan selatan laut cina selatan prabowo menonjol kedudukanya pembatalan pembuatan kapal selam pt pal surabaya korea negara indonesia covid virus memaksakan kocar kacir indonesia uang pemerintah mendanai sosial warga covid prabowo bilang presiden membodohi rakyat kasian sdm rendah dibodohi prabowo gibran putaran
"Asal jangan anis, ngomong doang bisa nyaaa",negatif,ani ngomong doang nyaaa
Indonesia butuh pemimpin TEGAS LURUS LUGAS GAK NEKA NEKO seperti PRABOWO... Gausah lip service kaya Anies udah muak rakyat banyak omong begitu,positif,indonesia butuh pemimpin lurus lugas gak neka neko prabowo gausah lip service kaya anies udah muak rakyat omong
Bukannya kita butuh pemimpin yang jujur,negatif,butuh pemimpin jujur
"Lha kan beliau menhan, yakali yg dijatuhkan tukang cilok yg ga ada urusan dg pertahanan negara😂",negatif,lha beliau menhan yakali yg dijatuhkan tukang cilok yg ga urusan dg pertahanan negara
" @pangerancinta6535  jelaskan seperti apa cara beretika yg baik dari paslon yg anda dukung , dengan cara menyerang personal apa itu yg dikatakan mengedepankan etika ?",positif,beretika yg paslon yg dukung menyerang personal yg mengedepankan etika
"GWE GOLPUN DAN GUE BANGGA.

MAU GANTI SIAPA KEK . YA SAMA AJA DIRI KITA SNDRI KALAU MAU MAKAN YA HRS KERJA !!!",positif,gwe golpun gue bangga ganti kek ya aja sndri makan ya hr kerja
Pak Prabowo keren mantapp✌✌💪💪,positif,prabowo keren mantapp
mas anis mas anis....,positif,ma ani ma ani
"Yakin sekali saya jikalau anis jadi presiden, setiap taun bakalan ada demo",positif,ani presiden taun demo
"Mungkin salah satu penyesalan terbesar pak prabowo adl memelihara anak macan yaitu dg memberikan jalan ke pak anies utk mjd gubernur jkt.

Skrg anak macan tsb sdh mjd besar yg akhirnya malah jd memakan tuannya sendiri.

Hatiku tetap tertuju pd GAMA ❤❤❤",positif,salah penyesalan terbesar prabowo adl memelihara anak macan dg jalan anies utk mjd gubernur jkt skrg anak macan tsb sdh mjd yg jd memakan tuannya hatiku pd gama
"Kriteria:
SIDIQ, AMANAH, TABLIGH, FATONAH

Sedang meneliti mana yg paling mendekati 4 kriteria di atas 🤠",positif,kriteria sidiq amanah tabligh fatonah meneliti yg mendekati kriteria
Semakin yakin pendukung pa anis bakal berkurang 😅,negatif,pendukung pa ani berkurang
"Yuk kita Tanya Deddy Corbuzer yuks, apakah banyak data-data yang tidak benar tuh? 😂😂😂 Just kidding.. Karena debat Capres ini kok tegang",positif,yuk deddy corbuzer yuks datadata tuh kidding debat capres tegang
Di indo tu serba percuma. Presiden nya oke. Tapi pemerintah daerahnya ngawur. Koruptor.. hal itu terus berputar jika persepsi kita perihal memilih adalah tentang berapa besar isi amplopnya,negatif,indo tu serba presiden nya oke pemerintah daerahnya ngawur koruptor berputar persepsi perihal memilih isi amplopnya
"Aku yakin orang yg sabar dan tulus dialah pemimpin yg baik, prabowo💪💪💪💪",positif,orang yg sabar tulu pemimpin yg prabowo
"jawaban anies mengenai pertanyaan pak prabowo sama sekali gak menjawab. wkwkwkwkk
wakilnya blunder, udah gak bisa disapu lagi. makanya jawabannya mengarang bebas 😂",negatif,anies prabowo gak wkwkwkwkk wakilnya blunder udah gak disapu jawabannya mengarang bebas
Masukan buat KPU. Debat tadi malam seharusnya beradu gagasan utk membangun bangsa dan negara ke depannya. Tp yh bisa saya petik hanya 20% saja gagasan itu ada. Selebihnya kayak anak kecil lg main kelereng. Yg demikian karena kurang peka nya moderator. Disaat pak anis menyerang pak prabowo dg mengatakan bahwa ia memiliki tanah seluas 3.450 ha. Ini seharusnya ditegur oleh moderator karena sudah menyimpang dari tema yg akan diperdebatkan. Jadi kesannya pihak KPU lbh cenderung berpihak pada pak Anies ketimbang Capres lainnya.,negatif,masukan kpu debat malam beradu gagasan utk membangun bangsa negara depannya tp yh petik gagasan selebihnya kayak anak lg main kelereng yg peka nya moderator disaat ani menyerang prabowo dg memiliki tanah seluas ha ditegur moderator menyimpang tema yg diperdebatkan kesannya kpu lbh cenderung berpihak anies ketimbang capres
"TOLONG KPU PARA PASLON HRS BERSALAMAN SETELAH BERAHIR DEBAT JANGAN DULU PENDUKUNG NAIK PANGGUNG PODIUM... KALAU PERLU ADA PENJAGA DI SEKITAR BWH PANGGUNG SUPAYA PENDUKUNG JNGN NAIK  DULU SEBELUM SALAMAN.  SEORANG NEGARAWAN  JNGAN MMPERTONTONKAN SIKAP TIDAK SUKA, BENCI, DENDAM KEPADA SIAPAPUN EVEN ITU MUSUH TETEP BAIK DIDEPAN PUBLIK. KARENA SIKAP PEMIMPIN YG BAIK ITU DINILAI DARI KERENDAHAN HATI,  RAMAH, SELALU SENYUM, TIDAK PENDENDAM, ETIKANYA BAIK.",positif,tolong kpu paslon hr bersalaman berahir debat pendukung panggung podium penjaga bwh panggung pendukung jngn salaman negarawan jngan mmpertontonkan sikap suka benci dendam even musuh tetep didepan publik sikap pemimpin yg dinilai kerendahan hati ramah senyum pendendam etikanya
Ganjar keren jawaban jawabannya,positif,ganjar keren jawabannya
"Paslon 01 bisanya cm memfotocopy gagasan  dari 02,dan paslon 01 banyak omong kosong..hanya cerita bukan gagasan maju,tapi gagasan Ruwet...",negatif,paslon bisanya cm memfotocopy gagasan paslon omong kosonghanya cerita gagasan majutapi gagasan ruwet
"Makanya males bgt tiap pemilu gini, janji doang yg manis giliran udh kepilih semua harus pake duit, sampe rt pun ngurusin kk/BPJS harus pake pelicin, jelas2 ngurusin bpjs pbi tetep aja minta duit. Mencekik rakyat ga mampu. Hadeh.

Sorry curhat.",negatif,male bgt pemilu gini janji doang yg manis giliran udh kepilih pake duit sampe rt ngurusin kkbpjs pake pelicin ngurusin bpjs pbi tetep aja duit mencekik rakyat ga hadeh sorry curhat
 @sucipsari3122  emang faktanya seperti itu. Media hanya melihat mereka yang di atas. Tapi boroknya pemerintah daerah. Asn dan aparat di darat sama sekali tidak terekspos? Janji janji janji... Terlalu banyak raja kecil di indo. Pas salaman senyum pas balik badan ketawa jahat,negatif,emang faktanya medium boroknya pemerintah daerah asn aparat darat terekspos janji janji janji raja indo pa salaman senyum pa badan ketawa jahat
"Oppa prabowo pensiun jokowidodo pensiun gibran pengusaha saja anies nggak jelas diduga, GAMA terpercaya merakyat🎉❤❤❤🙏🏻🙏🏻🙏🏻🙏🏻👍🏻👍🏻👍🏻👍🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻",positif,oppa prabowo pensiun jokowidodo pensiun gibran pengusaha anies nggak diduga gama terpercaya merakyat
"Saya masih belum tentuin milih siapa, tpi menjatuhkan itu ga keren bgt. saya ngerasa aneh pas pak ganjar dan pak anies dua dua nya nyerang pak prabowo, pas sesi tanya jawab. Pas anies nanya ganjar ""gimana menurut anda kinerja prabowo?"" Semacam itu. Kesannya menjatuhkan dan ngapain di kaitkan ke prabowo pas yang di debat antara anis dan ganjar. Kayaknya mereka berdua ngerasa insecure sama prabowo? Tpi jujur ini bullying..ngetawain di depan orangnya padahal ga lucu. Ga keren ah menjatuhkan, membully dan menindas. Ini debat PRESIDEN loh..masa gini attitude nya. Gue belum tau ya mau pilih siapa, gue bukan tim siapa siapa",negatif,tentuin milih tpi menjatuhkan ga keren bgt ngerasa aneh pa ganjar anies nya nyerang prabowo pa sesi pa anies nanya ganjar gimana kinerja prabowo kesannya menjatuhkan ngapain kaitkan prabowo pa debat ani ganjar kayaknya berdua ngerasa insecure prabowo tpi jujur bullyingngetawain orangnya ga lucu ga keren ah menjatuhkan membully menindas debat presiden lohmasa gini attitude nya gue tau ya pilih gue tim
Pak Ganjar bnr kalem ga terpancing emosinya dijwb dg bnr2 jelas... Pak Anis dr dulu klo debat slalu aja sikut sama sikut sini hedehhhh,positif,ganjar bnr kalem ga terpancing emosinya dijwb dg bnr ani dr klo debat slalu aja sikut sikut hedehhhh
"Dengan tidak memilih Anis, maka kita sudah menyelamatkan NKRI",positif,memilih ani menyelamatkan nkri
"Knp Anis kalau menjawab pertanyaan Prabowo gak pernah Mandang matanya,otaknya pasti kmna mana asal ceplos aja  2:32:17",negatif,knp ani prabowo gak mandang matanyaotaknya kmna ceplos aja
Debat kali ini  sangat mencerminkan persatuan dan gotong royong untuk bersama sama menjatuhkan 02😢,positif,debat kali mencerminkan persatuan gotong royong menjatuhkan
Hanya Ganjar yg pantas memimpin Indonesia,positif,ganjar yg memimpin indonesia
Semoga pak anies jadi presiden.aamiin,positif,semoga anies presidenaamiin
"dari debat ini saya kurang yakin dg omongannya pak anis, kbanyakan komen kritik ngomong nya pinter tpi saya sangat tidak yakin dia bisa semudah itu merubah ekonomi dan pertahanan indonesia",negatif,debat dg omongannya ani kbanyakan komen kritik ngomong nya pinter tpi semudah merubah ekonomi pertahanan indonesia
1.  1:37:05 = Laos tidak punya laut pak anis,negatif,lao laut ani
"Pak Anies, Restoran Indonesia ada di kota Amerika, tapi kita belum ada supermarket Indonesia di Amerika. Terutama di San Francisco Bay area. Kapan Indonesia government mengadakan Supermarket Indonesia di San Francisco Bay Area? Kita sudah ada beberapa Supermarket Manila (Phillipines) di San Francisco Bay Area,  3 di East Bay (Milpitas, Union City, and Hayward), dan 1 di  Daly City dekat San Francisco.
Makanan Indonesia ( Indo Mie, Munik, krupuk, dll) hanya bisa terbeli di Chinese Supermarket dan Manila Supermarket, Tapi ngak ada Indonesia supermarket.",positif,anies restoran indonesia kota amerika supermarket indonesia amerika san francisco bay area indonesia government mengadakan supermarket indonesia san francisco bay area supermarket manila phillipines san francisco bay area east bay milpitas union city hayward daly city san francisco makanan indonesia indo mie munik krupuk dll terbeli chinese supermarket manila supermarket ngak indonesia supermarket
Pak Prabowo Dikeroyok Elektabilitas Rendah 😂😂😂 Ya Wajar Sih Dikeroyok Sebagai Elektabilitas Tertinggi. 02 Prabowo - Gibran Satu Putaran,positif,prabowo dikeroyok elektabilitas rendah ya wajar sih dikeroyok elektabilitas tertinggi prabowo gibran putaran
"Semakin kelihatan kwalitas Mr. Anis Baswedan hanya bisa mengorek2 kekurangan calon lain, bukan menyampaikan gagasannya apa yg akan ya lakukan setelah terpilih, ..yg cerdas pilih Prabowo Gibran...",negatif,kwalitas mr ani baswedan mengorek kekurangan calon gagasannya yg ya lakukan terpilih yg cerdas pilih prabowo gibran
Anies mengusung perpecahan sih haha,negatif,anies mengusung perpecahan sih haha
"Kalian lihat ga sih baru pertama kali ini lihat debat saling jelek2an begini? Bagaimana masa depan kita kalau punya pemimpin yg nyinyir mulutnya ember tidak bijaksana begini? Sing sabar pak prabowo.. meski di hujat di nyinyir sm anis dan ganjar tp bapak tdk membalas dan tdk menjelek2an. Semoga hujatan membawa kemenangan bagi bapak prabowo. 🫰
Anis & Ganjar mulut nya astagfirullah..
Kalau pak prabowo menang, jangan kasih kursi utk mereka pak😅",positif,lihat ga sih kali lihat debat jelekan pemimpin yg nyinyir mulutnya ember bijaksana sing sabar prabowo hujat nyinyir sm ani ganjar tp tdk membalas tdk menjelekan semoga hujatan membawa kemenangan prabowo ani ganjar mulut nya astagfirullah prabowo menang kasih kursi utk
"Yang ku tau anis
DP 0rupiah
Ayaman bambu abis tu di bongkar lagi
Air masuk ke tanah
Angin ta panya ktp
Kali jodoh jadi remang remang lagi
Dan banyak lagi",negatif,ku tau ani dp rupiah ayaman bambu abis tu bongkar air masuk tanah angin ta panya ktp kali jodoh remang remang
"Orang gak punya etika seperti Wowo gak perlu dikasih ampun, masak yg diserang kerjanya selama jadi menteri malah marah marah, bukannya kasih data dan fakta malah emosi 😂😂😂😂",negatif,orang gak etika wowo gak dikasih ampun masak yg diserang kerjanya menteri marah marah kasih data fakta emosi
Karena yang pegang uang negara adalah penguasa,negatif,pegang uang negara penguasa
lebih bahaya yang ngamuk ngamuk diluar emosional...ngeriiii,negatif,bahaya ngamuk ngamuk diluar emosionalngeriiii
" @FRHN-is4xw  ga juga, banyak juga yg tegas & keras tp hatinya tulus.. lebih bahaya yg sok baik bawa2 agama tp muka dua. Lu ga tau aja",negatif,isxw ga yg kera tp hatinya tulu bahaya yg sok bawa agama tp muka lu ga tau aja
"bicara masalah skor buat kemenhan, pak Anies dan pak Ganjar memang nakal. orang tua disebelahnya di kerjain..wkwkwk",negatif,bicara skor kemenhan anies ganjar nakal orang tua disebelahnya kerjainwkwkwk
"Debat  ini mengandung provokator, di harapkan KPU RI lebih selektif dalam memberikan tema, Saya pribadi menilai debat kali ini tidak layak untuk di tampilkan, karena bisa memecah belah... KPU RI harus bertanggung jawab atas apabila terjadi perpecahan atau konfilk.. seharusnya KPU RI memberikan edukasi terbaik bagi masyarakat Indonesia dalam memilih pemimpin, bukan sebagai mentor perpecahan.. dan sudah banyak viral terjadi saling serang, akibat tema yang sangat sensitif, padahal pihak KPU RI mengetahui hal tersebut, bahwa sistem pertahanan tidak boleh di umbar, apalagi penonton tidak hanya masyarakat Indonesia, melainkan seluruh dunia.

sekali lagi diharapkan pihak KPU RI memberikan tema edukasi kepada masyarakat bukan membuka peluang, sehingga terjadinya perpecahan, sampai disini saya berharap KPU RI paham, Salam NKRI !!!!",negatif,debat mengandung provokator harapkan kpu ri selektif tema pribadi menilai debat kali layak tampilkan memecah belah kpu ri bertanggung perpecahan konfilk kpu ri edukasi terbaik masyarakat indonesia memilih pemimpin mentor perpecahan viral serang akibat tema sensitif kpu ri sistem pertahanan umbar penonton masyarakat indonesia dunia diharapkan kpu ri tema edukasi masyarakat membuka peluang perpecahan berharap kpu ri paham salam nkri
